t;Demand;Demand sorted;PV output;PV output sorted;imports;imports sorted
1791;7804,71173276072;8509,405316437864;5648,5691890133;5675,699482823143;2627,4798971993723;2627,4798971993723
1792;7763,881167720033;8509,248272779769;3529,7703846271183;5675,38723947623;2627,4798971993723;2627,4798971993723
1793;7681,0375317395265;8509,019109909425;1232,8977401782458;5671,215154392633;2627,4798971993723;2627,4798971993723
1794;7555,47052685351;8508,915597975252;0,0;5670,829331609259;2169,6490389787637;2627,4798971993723
1795;7483,342100141187;8508,853716038993;0,0;5670,747531753556;2169,6490389787637;2627,4798971993723
1796;7590,20088958771;8508,71204711977;0,0;5668,811469237395;1835,1746665064184;2627,4798971993723
1797;7643,477751453184;8508,655701454189;0,0;5668,032285088606;1335,1746665064184;2627,4798971993723
1798;7621,970662761441;8508,441220040839;0,0;5667,866928682307;835,1746665064182;2627,4798971993723
1799;7386,345644895938;8508,090578048354;0,0;5666,33804571379;335,17466650641825;2627,4798971993723
1800;7166,825939478964;8507,958030055273;0,0;5664,3786019058925;0,0;2627,4798971993723
1801;6880,967339231685;8507,91287534079;0,0;5663,603943882181;0,0;2627,4798971993723
1802;6638,611325068362;8507,830078269666;0,0;5662,522133905733;0,0;2627,4798971993723
1803;6473,58322448123;8507,316751220329;0,0;5661,869451673106;127,47989719937232;2627,4798971993723
1804;6344,456579709515;8507,284619062086;0,0;5661,15274032499;627,4798971993723;2627,4798971993723
1805;6286,085748059467;8507,195761115114;0,0;5659,5681635232995;1127,4798971993723;2627,4798971993723
1806;6299,9110130043355;8506,684564984675;408,65112654022937;5657,551116269819;1627,4798971993723;2627,4798971993723
1807;6430,642160139949;8506,588783683725;2719,9126553503634;5655,324138855943;2127,4798971993723;2627,4798971993723
1808;6500,559830078262;8506,144557078616;4983,392331457644;5652,281407189244;2627,4798971993723;2627,4798971993723
1809;6766,560288676964;8505,87517915018;6738,552999241081;5649,725397654084;2627,4798971993723;2627,4798971993723
1810;7014,622241773565;8505,336523485188;8000,637206965331;5648,5691890133;2627,4798971993723;2627,4798971993723
1811;7202,126047682565;8505,23045437319;8679,678722133987;5646,428953614254;2627,4798971993723;2627,4798971993723
1812;7231,555861512011;8505,073354736282;8739,577249370026;5644,507823929651;2627,4798971993723;2627,4798971993723
1813;7217,097438206298;8504,98298218002;8179,2027009332805;5643,207807355262;2627,4798971993723;2627,4798971993723
1814;7279,669892311854;8504,93231313099;7032,636456420717;5642,021891497939;2627,4798971993723;2627,4798971993723
1815;7352,309866352018;8504,7908504998;5464,67212011284;5641,4983602908;2627,4798971993723;2627,4798971993723
1816;7388,52837328792;8504,614101545041;3389,591902872572;5641,269857053977;2627,4798971993723;2627,4798971993723
1817;7321,034524852005;8504,422500363937;1168,7366243420827;5641,215393013155;2627,4798971993723;2627,4798971993723
1818;7223,356760465487;8503,778266753034;0,0;5640,122890032156;2169,6490389787637;2627,4798971993723
1819;7239,175281265289;8503,605820583549;0,0;5640,005373261824;2169,6490389787637;2627,4798971993723
1820;7453,828591780302;8503,494820828828;0,0;5636,684982542213;1818,973645671646;2627,4798971993723
1821;7553,324457277347;8503,383054245149;0,0;5635,875914535092;1318,973645671646;2627,4798971993723
1822;7521,361235426607;8503,347039935783;0,0;5633,273774826638;818,973645671646;2627,4798971993723
1823;7286,6743771739475;8503,279387174864;0,0;5630,982886053019;318,97364567164595;2627,4798971993723
1824;7035,852821329192;8503,251203228385;0,0;5629,488539783699;0,0;2627,4798971993723
1825;6711,438024516882;8503,222078680741;0,0;5628,978582790534;0,0;2627,4798971993723
1826;6470,447714544465;8503,038560175853;0,0;5623,578041612166;0,0;2627,4798971993723
1827;6315,580329916198;8502,798982751152;0,0;5623,393408684471;127,47989719937232;2627,4798971993723
1828;6216,026200417984;8502,510499657372;0,0;5623,3518315529245;627,4798971993723;2627,4798971993723
1829;6200,322384085148;8502,308513363518;0,0;5622,726333263659;1127,4798971993723;2627,4798971993723
1830;6317,136904807853;8501,993477394806;428,4764803106604;5618,671114098498;1627,4798971993723;2627,4798971993723
1831;6712,939954780122;8501,988760442024;2681,3458383971456;5615,680366860322;2127,4798971993723;2627,4798971993723
1832;7264,8455798491905;8501,861384230535;4842,6137468324305;5614,432403260011;2627,4798971993723;2627,4798971993723
1833;7866,829144928913;8501,663121769885;6550,187470259089;5612,7850528100425;2627,4798971993723;2627,4798971993723
1834;8262,71981645181;8501,256167238955;7783,10480605129;5611,748377777608;2627,4798971993723;2627,4798971993723
1835;8466,468696923468;8500,780826375843;8420,887717164875;5611,249509288188;2627,4798971993723;2627,4798971993723
1836;8503,347039935783;8500,635650903947;8624,433361676907;5608,979594578017;2627,4798971993723;2627,4798971993723
1837;8424,150940938089;8500,411818569723;8053,7458652335945;5606,338775424066;2627,4798971993723;2627,4798971993723
1838;8513,786650987282;8500,254899022913;6889,663578860531;5605,7617608594655;2627,4798971993723;2627,4798971993723
1839;8563,645428492111;8499,896258276915;5214,2401192814505;5605,20004304276;2627,4798971993723;2627,4798971993723
1840;8543,742455069254;8499,887078063835;3159,4546561787574;5603,094575511045;2627,4798971993723;2627,4798971993723
1841;8540,24805340563;8499,876973320468;1020,4981206984706;5602,344021770211;2627,4798971993723;2627,4798971993723
1842;8383,526298755818;8499,832402742986;0,0;5600,41687708119;2169,6490389787637;2627,4798971993723
1843;8090,807152472891;8499,811127869745;0,0;5599,467648416579;2169,6490389787637;2627,4798971993723
1844;8026,048897069389;8499,395906667218;0,0;5597,715347646577;1749,4458043720956;2627,4798971993723
1845;7965,654995789604;8499,340742661894;0,0;5593,861757512223;1249,4458043720956;2627,4798971993723
1846;7871,447594983111;8499,17551275793;0,0;5593,8361140749885;749,4458043720956;2627,4798971993723
1847;7592,71093436476;8499,117700845609;0,0;5593,819198264948;249,4458043720956;2627,4798971993723
1848;7267,068061318606;8499,02660797007;0,0;5590,566708464963;0,0;2627,4798971993723
1849;6909,276888100844;8498,904608560686;0,0;5589,48388304366;0,0;2627,4798971993723
1850;6670,506484034713;8498,897487607375;0,0;5588,350410536;0,0;2627,4798971993723
1851;6532,322839392205;8498,84854976466;0,0;5587,63804630864;127,47989719937232;2627,4798971993723
1852;6425,958356732176;8498,628946222043;0,0;5587,2536975957055;627,4798971993723;2627,4798971993723
1853;6399,556941737738;8498,215224280879;0,0;5586,744049526935;1127,4798971993723;2627,4798971993723
1854;6506,597533801244;8498,21494126213;445,6888027721878;5586,60779880245;1627,4798971993723;2627,4798971993723
1855;6882,446738850236;8498,172977229122;2659,4274995321002;5577,509265308091;2127,4798971993723;2627,4798971993723
1856;7368,558551525569;8498,008746369365;4820,898690642938;5575,687653477132;2627,4798971993723;2627,4798971993723
1857;7957,243522036916;8497,866150402853;6570,575530491643;5569,941257295787;2627,4798971993723;2627,4798971993723
1858;8332,834967697596;8497,471704640759;7829,251662083702;5567,945597920294;2627,4798971993723;2627,4798971993723
1859;8528,19320122698;8497,360611293983;8510,75195261481;5567,251745682568;2627,4798971993723;2627,4798971993723
1860;8578,5829540008;8497,195752212121;8581,318356722455;5565,304854680823;2627,4798971993723;2627,4798971993723
1861;8484,083401031232;8497,018647521421;8047,209677945362;5564,781569150015;2627,4798971993723;2627,4798971993723
1862;8606,389093316988;8496,819229305162;6943,768743225841;5562,132053346892;2627,4798971993723;2627,4798971993723
1863;8676,383158253882;8496,530385209526;5401,519785530174;5558,717671761258;2627,4798971993723;2627,4798971993723
1864;8657,66453214862;8496,373780251026;3366,5837787520927;5555,337937044053;2627,4798971993723;2627,4798971993723
1865;8652,438101834665;8496,212237238573;1163,0162266751008;5555,209445520643;2627,4798971993723;2627,4798971993723
1866;8513,500464076706;8495,855663873728;0,0;5554,927471944223;2169,6490389787637;2627,4798971993723
1867;8241,26021990309;8495,540551399921;0,0;5551,850862238996;2169,6490389787637;2627,4798971993723
1868;8215,813675577738;8495,284565792263;0,0;5549,353094612692;1832,4514216917473;2627,4798971993723
1869;8217,465138112617;8495,267888230434;0,0;5548,580843877355;1332,4514216917473;2627,4798971993723
1870;8105,831316849787;8495,194721608197;0,0;5548,431692644344;832,4514216917472;2627,4798971993723
1871;7786,839093870744;8495,162584237856;0,0;5547,547400902573;332,4514216917472;2627,4798971993723
1872;7454,818055976119;8494,936958947175;0,0;5544,534969190356;0,0;2627,4798971993723
1873;7112,0488719396835;8494,653032140259;0,0;5543,161374724023;0,0;2627,4798971993723
1874;6855,7958299142065;8493,841980505105;0,0;5540,900930014658;0,0;2627,4798971993723
1875;6692,062440818571;8493,51720442423;0,0;5540,81160216821;127,47989719937232;2627,4798971993723
1876;6596,00603762841;8493,464174143193;0,0;5538,198154437676;627,4798971993723;2627,4798971993723
1877;6556,903990050388;8493,357582195742;0,0;5536,090420130459;1127,4798971993723;2627,4798971993723
1878;6664,212065894426;8493,317253246165;478,0914416699563;5535,404883705471;1627,4798971993723;2627,4798971993723
1879;7023,042797603341;8493,301304245893;2706,3562954034537;5535,381428585753;2127,4798971993723;2627,4798971993723
1880;7522,428437722944;8493,030059520317;4861,8115766865885;5534,036892810933;2627,4798971993723;2627,4798971993723
1881;8110,5324100715925;8492,887601062932;6624,463645082982;5533,134204605558;2627,4798971993723;2627,4798971993723
1882;8467,77214488771;8492,82071977811;7866,278008962871;5531,732639638344;2627,4798971993723;2627,4798971993723
1883;8656,33154593702;8492,80295229299;8524,765972637802;5531,730061286022;2627,4798971993723;2627,4798971993723
1884;8695,746803700524;8492,707849781707;8527,466765417572;5531,186713888216;2627,4798971993723;2627,4798971993723
1885;8596,376511122873;8492,534956304558;8000,369106614015;5528,948449375533;2627,4798971993723;2627,4798971993723
1886;8690,10506761829;8492,495539721876;6846,448710095635;5526,931270728795;2627,4798971993723;2627,4798971993723
1887;8739,445574610638;8492,05005112809;4767,899080324787;5525,8379303941565;2627,4798971993723;2627,4798971993723
1888;8688,248461769159;8492,018479003304;2714,5411901792754;5523,466299286634;2627,4798971993723;2627,4798971993723
1889;8668,382562251107;8491,70099366514;764,0613721225429;5520,17202275557;2627,4798971993723;2627,4798971993723
1890;8541,967563604281;8491,653882446659;0,0;5519,797263715708;2169,6490389787637;2627,4798971993723
1891;8273,653522614803;8491,424630560401;0,0;5519,583217557262;2102,300036616861;2627,4798971993723
1892;8243,525901369783;8490,989037942749;0,0;5519,2173065485;1602,3000366168608;2627,4798971993723
1893;8198,439054961076;8490,988712813558;0,0;5518,954696803868;1102,3000366168608;2627,4798971993723
1894;8056,789233057467;8490,26037975562;0,0;5511,254427637577;602,3000366168608;2627,4798971993723
1895;7776,0078262070565;8490,257434588437;0,0;5508,755078927435;102,30003661686078;2627,4798971993723
1896;7510,364162131367;8490,039582052545;0,0;5507,034165883118;0,0;2627,4798971993723
1897;7161,070785822011;8489,730524100622;0,0;5504,5680023694495;0,0;2627,4798971993723
1898;6899,499654748103;8489,708048940132;0,0;5503,978983099863;0,0;2627,4798971993723
1899;6713,591787064795;8489,612666793568;0,0;5503,181438324542;127,47989719937232;2627,4798971993723
1900;6625,36950508487;8489,424542191286;0,0;5503,0305783611275;627,4798971993723;2627,4798971993723
1901;6584,630309124257;8489,2029681218;0,0;5501,8591118038;1127,4798971993723;2627,4798971993723
1902;6678,077769259711;8489,055122250958;434,40447978364017;5501,286533348419;1627,4798971993723;2627,4798971993723
1903;7035,469831542533;8488,18423517236;2532,8453858921143;5500,0858817886;2127,4798971993723;2627,4798971993723
1904;7516,638957837931;8487,607103367307;4734,329909133964;5499,786984995909;2627,4798971993723;2627,4798971993723
1905;8087,68003435516;8487,549322708664;6586,637150602575;5499,175489409184;2627,4798971993723;2627,4798971993723
1906;8367,150250135259;8487,477171958051;7867,510932504692;5498,329378288351;2627,4798971993723;2627,4798971993723
1907;8553,269588451994;8487,39186711151;8543,894043202301;5496,770544516014;2627,4798971993723;2627,4798971993723
1908;8560,221361216976;8486,993556605184;8650,643660753047;5496,737020536994;2627,4798971993723;2627,4798971993723
1909;8492,82071977811;8486,891507413662;8097,932309052472;5495,709592042312;2627,4798971993723;2627,4798971993723
1910;8633,988622942514;8486,79528602014;6965,63419446148;5490,298715523158;2627,4798971993723;2627,4798971993723
1911;8744,371441363493;8486,264409075515;5442,119402500288;5487,763799939991;2627,4798971993723;2627,4798971993723
1912;8740,918722906146;8485,974429109689;3368,575063906278;5484,67467826943;2627,4798971993723;2627,4798971993723
1913;8676,243665217753;8485,786829860543;1154,4566564079992;5484,392397431855;2627,4798971993723;2627,4798971993723
1914;8532,094240560104;8485,786135933291;0,0;5481,379347775361;2169,6490389787637;2627,4798971993723
1915;8217,598247920883;8485,287591832108;0,0;5481,098476678075;2169,6490389787637;2627,4798971993723
1916;8069,656334749615;8485,139588372402;0,0;5476,393741076778;1831,7662465611968;2627,4798971993723
1917;7995,084574755404;8485,131416121743;0,0;5473,644656871208;1331,7662465611968;2627,4798971993723
1918;7872,268683235586;8485,112744357708;0,0;5472,2177973167045;831,7662465611968;2627,4798971993723
1919;7543,036540330563;8484,921232493201;0,0;5471,156347413293;331,7662465611968;2627,4798971993723
1920;7246,650517296387;8484,725904950763;0,0;5471,154124362284;0,0;2627,4798971993723
1921;6904,750458737492;8484,622720019084;0,0;5470,181183794409;0,0;2627,4798971993723
1922;6654,313730071006;8484,442987439874;0,0;5469,469584204356;0,0;2627,4798971993723
1923;6503,179988443771;8484,095558395384;0,0;5468,05573843383;135,70489991806335;2627,4798971993723
1924;6387,908386274389;8484,083401031232;0,0;5467,729022397516;635,7048999180633;2627,4798971993723
1925;6359,429711342141;8483,560169143077;0,0;5467,333498305889;1135,7048999180633;2627,4798971993723
1926;6459,7422327275;8483,493724279104;510,174349241075;5466,441277727511;1635,7048999180633;2627,4798971993723
1927;6831,360649762828;8483,012627924214;2731,9197553342824;5466,301447492284;2135,7048999180633;2627,4798971993723
1928;7327,658197501213;8482,978057353246;4951,524061165477;5464,692821437153;2627,4798971993723;2627,4798971993723
1929;7938,492948380652;8482,837633688201;6789,17589281812;5464,67212011284;2627,4798971993723;2627,4798971993723
1930;8311,076924459505;8482,155125469175;8064,364279016481;5464,099818294463;2627,4798971993723;2627,4798971993723
1931;8541,873224962752;8481,432469887557;8732,305502300975;5463,227375173914;2627,4798971993723;2627,4798971993723
1932;8560,411672179696;8481,119593139143;8784,421518713147;5462,959273114908;2627,4798971993723;2627,4798971993723
1933;8454,395448147337;8481,054769438282;8231,481912409117;5462,354518114112;2627,4798971993723;2627,4798971993723
1934;8559,678341939401;8480,902596041173;7103,061879125499;5461,919871421992;2627,4798971993723;2627,4798971993723
1935;8607,647644902177;8480,69204185426;5462,959273114908;5461,42150901616;2627,4798971993723;2627,4798971993723
1936;8617,222191149984;8480,166436295453;3385,0818782030524;5459,094838375744;2627,4798971993723;2627,4798971993723
1937;8610,944855773983;8480,138188969708;1165,1924924273485;5458,456154373477;2627,4798971993723;2627,4798971993723
1938;8489,055122250958;8479,641052552657;0,0;5456,71687609212;2169,6490389787637;2627,4798971993723
1939;8216,057808541043;8479,565122931202;0,0;5455,87787803073;2169,6490389787637;2627,4798971993723
1940;8145,4746769410895;8478,876398419088;0,0;5454,63806714108;1769,0914706850317;2627,4798971993723
